,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,problem_of_product
81987,3.0,Lasted 7 months,"Bought as a replacement, was purchased January 1st 2023, went out July 2023.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71p91XM0BFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71p91XM0BFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71p91XM0BFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81P6PNlMb-L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81P6PNlMb-L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81P6PNlMb-L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81XgGPuTCWL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81XgGPuTCWL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81XgGPuTCWL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B093VHL2V1,B093VHL2V1,AECSJXNF2U3KYNBM3YLNZ3UQALUQ,1691719774640,0,True,Broken/Defective
42955,1.0,unable to read,unable to read at all👎,"[{'small_image_url': 'https://m.media-amazon.com/images/I/B1C6F3lhBrS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1C6F3lhBrS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1C6F3lhBrS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QC7JRDP,B07QC7JRDP,AHA3LHVYUEZI3XDXKW7ZCELZS7KA,1627172892335,0,True,Not as described
10529,1.0,Crack way too easy.,"These shelves are POS. We bought our fridge brand new four years ago. The deli drawer busted years ago and now I have three broken shelves. New fridge cost us about as much as these replacement shelves and drawer. Hate to buy a new fridge when this one works fine, but investing this much money into these crappy shelves that won't last is just money down the drain.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BvpJl-qJL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BvpJl-qJL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BvpJl-qJL.jpg', 'attachment_type': 'IMAGE'}]",B0156NEV96,B0156NEV96,AFCFYNJL3VOASJ6PSYXVU5ZDCGEQ,1520215577753,0,False,Poor performance
79423,1.0,Not for apartment,"This mini washer doesn't work well in an apartment well the one I live at, I try calling for help left a voice call but no call back at all so had to do everything manually and o actually have to add watter cuz the hoss doesn't fit my had wash or sawer head  ones u add watter u have to be sure its not all the way up or will throw watter out and the spin cycle doesn't take all the watter out of the clothes, also had it for a few months and the lid is already broken so i wouldn't recommend for a apartment","[{'small_image_url': 'https://m.media-amazon.com/images/I/61knZLegyuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61knZLegyuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61knZLegyuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07VRDN8B9,B07VRDN8B9,AGDGQKPHPWKRQTUHTTDFQAAL7KJQ,1654376543274,4,True,Poor performance
31254,2.0,Makes a mess,Coffee gets everywhere after brewing and doesn’t make the full amount measured into water reservoir.  I am keeping this product only because I have yet to find something else.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NzhA1ry+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NzhA1ry+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NzhA1ry+L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k0iOw37mL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k0iOw37mL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k0iOw37mL.jpg', 'attachment_type': 'IMAGE'}]",B07QGQ4RJZ,B07QGQ4RJZ,AEG5ZFYABJMYVVY2FPM6X4QHLZKQ,1580827831834,0,True,Poor performance
76880,1.0,NO GLUE WASTE OF TIME,no glue thanks for wasting my time don’t make the same mistake I did,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61ful1Iv1zL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ful1Iv1zL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ful1Iv1zL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BD3Z16YP,B0BD3Z16YP,AFELHRTEMXCGAXYBV73ULZJUXKPQ,1683041921825,2,True,Not as described
43570,1.0,Not OEM,Was not happy about paying over $100 for this replacement part was willing to in order to have it be OEM. This is NOT. The picture for the listing clearly shows that it has the wheels as you can see from the first picture it is just a rounded plastic piece that is stationary…. Also the tab placement is not right as well as you can see from the second picture which caused one of them to bend and I’m sure it will be broken in no time.  The item the seller pictures is not what you will be receiving.  The third picture is my old piece that I was replacing with the wheels…. The new door doesn’t lift up nearly as high as the old one did.  Not the quality I expected at this price point.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61+dNwRuTPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61+dNwRuTPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61+dNwRuTPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71MpgLPB9oL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71MpgLPB9oL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71MpgLPB9oL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71WT0qV8v2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71WT0qV8v2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71WT0qV8v2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00ZQ4GR66,B00ZQ4GR66,AGQ5RS4KTHTZF3APCR6FAR4QSZYQ,1635466231472,1,True,Not as described
82898,2.0,They dont last.,I have had 6 of these in total. I use them daily. They work well with my Keurig but they do not last. The first set of 3 I bought lasted about 3 months before the lids cracked. I bought another set of 3 and they only lasted about 3 weeks before the lids cracked and broke. I would recommend buying a better quality product. I have probably spent more money now than if I just bought a better quality adapter to begin with.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61ZF-4djgJL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ZF-4djgJL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ZF-4djgJL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B089VSYR3T,B089VSYR3T,AGYYXYCU3T6KWKPHRHXUN4BQHWKA,1651322557919,0,False,Poor performance
18576,2.0,"It's OK - it fits; ""Hey fellas, were using an inferior plastic that keeps breaking!""","Unfortunately, they made a replacement for an inferior flimsy product the same as the original.<br />So mine is broken again.<br />This begs the question; do I but yet another one?<br /><br />""Really? Good! Let's not improve that!""","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RfeQ303fL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RfeQ303fL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RfeQ303fL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bZTYfDA+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bZTYfDA+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bZTYfDA+L.jpg', 'attachment_type': 'IMAGE'}]",B004H3XVCU,B004H3XVCU,AGW5ITTVGTBKHJKY4F543274DARA,1567278410084,10,True,Poor performance
16853,2.0,Might work if you're willing to modify the AC power connection,"In the photo, this item is on the left and the original is on the right. The original has a keyed, locking power connection. This one has a separator between the two terminals such that there's no chance of connecting the original plug. If I were feeling braver, I suppose I could try cutting off the original plug and crimping on disconnects that would probably work... but I wasn't. Rather disappointing considering how much work is required to change out the drain pump. The two screw holes were a bit too far apart, too, maybe 1/16""... not enough I couldn't have made that work.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51Y+S3m0N0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51Y+S3m0N0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51Y+S3m0N0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HQ1R6Y9,B09HQ1R6Y9,AGI3HI4OIWYRODCZMGYW2TO5KHSA,1657577603195,0,True,Not as described
79895,1.0,Beware,Paint in the center burned off.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71+FBFwTYSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71+FBFwTYSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71+FBFwTYSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07P3H652K,B07P3H652K,AGCUVU6P6F4QG7WU5H6F2R3DID2Q,1669505012548,0,True,Broken/Defective
70491,1.0,Came damaged,Damaged on delivery flimsy cheap item,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GyJ24TMIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GyJ24TMIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GyJ24TMIL.jpg', 'attachment_type': 'IMAGE'}]",B0087SPTLC,B08V3174QC,AENUJXAJOSKOCCD3E7JPT7XBJXMQ,1525096562009,0,True,Broken/Defective
41464,1.0,Shark iq parts,Side brushes break or brush comes off very easily. The original lasted much longer.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mOboBIsDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mOboBIsDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mOboBIsDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B088DRY9V1,B088DRY9V1,AFBF3GJ34UWNT2H3RMABYQBQTNGA,1606398951032,0,True,Broken/Defective
16843,1.0,Good Idea That Falls Short,"Tested using two different sized hats, (one fitted/one snap back) and neither really fit the mold. As you can see in the photos, the hats do not fit anywhere near as shown in the product photos or a manner that will truly retain their shape. The inner form (that goes into the crown of the cap) needs to be adjustable in someway for this product to work.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71NURtu15zL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71NURtu15zL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71NURtu15zL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71SB+M5TNPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71SB+M5TNPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71SB+M5TNPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71VzsMYvxgL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71VzsMYvxgL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71VzsMYvxgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81CZq8IIamL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81CZq8IIamL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81CZq8IIamL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07VP3X5PT,B0BXSQN4HV,AHDFURBKOBC2GPG63S5PYKHOMTMQ,1671420416761,0,True,Not as described
30353,3.0,Close but not exact,Close but not exact size looks correct and it fits perfectly however the shade of grey and black are ever so slightly off. In the picture I submitted the original knob is on the left and the new knob is on the right. As a side note my stove is only about 2 months old so the knobs aren’t aged or discolored this knob is just not exact.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1AsKq+qZwS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1AsKq+qZwS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1AsKq+qZwS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07GSFWPGP,B07GSFWPGP,AEI4XM6C677Z7PTJEHXRCVJIKGUQ,1611494724149,2,True,Not as described
56146,3.0,It... worked... loudly,"It didn't really fit right for our kitchenaid kudk03ctss2 dishwasher but it kinda fit. It did work but it rusted and was SUPER loud. I assumed it was something else that was broken for a while but then got a different chopper blade from someone else. It popped right in and the washer purrs now.<br />Hope it works better for you than me.<br /><br />Also, it is not sharp at all fyi. Not that it needs to be but fyi if you care","[{'small_image_url': 'https://m.media-amazon.com/images/I/61Ks88uQnRL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Ks88uQnRL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Ks88uQnRL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61Poi1PPtuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Poi1PPtuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Poi1PPtuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71q10CtecBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71q10CtecBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71q10CtecBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07VPSFKGM,B07VPSFKGM,AHZX35IU7YFRFJOT7UGAWTARIL5A,1649129653211,0,True,Broken/Defective
14932,3.0,They work although bent a lot when arrived,"I got these to replace the sensi-temp burners on my new GE stove. Most of the plugs were bent as were the coils on one of them. Was able to bend them to fit, hoping it doesn't affect integrity. They work. One of the 6"" ones doesn't sit totally flat, but it's minor.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Cx2qndc2L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Cx2qndc2L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Cx2qndc2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71TB5InO2BL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71TB5InO2BL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71TB5InO2BL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71VBNOSBDfL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71VBNOSBDfL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71VBNOSBDfL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k9nIjrx9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k9nIjrx9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71k9nIjrx9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0821T4RK8,B0821T4RK8,AEITOAZBKQKWHPE75RZYQXMYMN7Q,1618064435626,2,True,Broken/Defective
30240,2.0,This item is NOT new.,I dont mind purchasing used equipment.  But at least clean it up and dont advertise it as new.  This thing was just nasty.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vYpbjSgZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vYpbjSgZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vYpbjSgZL.jpg', 'attachment_type': 'IMAGE'}]",B00XE0YH7K,B00XE0YH7K,AFTJQP5U7EJK2FDUIYQYIYWBIDQQ,1577465648807,0,True,Broken/Defective
17778,2.0,Breaks easily,The top part breaks easily. Its sad because i love using it but i can’t keep buying this everytime it breaks. I’ll try to find another brand to use,"[{'small_image_url': 'https://m.media-amazon.com/images/I/B1GdrDDsa7S._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1GdrDDsa7S._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1GdrDDsa7S._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07SMMH8G7,B07SM1PGJW,AG2GLUZL6G26DSKPUIOMOMQQK7PA,1632696879600,0,True,Broken/Defective
70511,1.0,Device leaks and electrocutes you,Just opened it up and used it for the first time and it leaks from the bottom right section of the door. It also electrocuted me when I went to wipe up the mess.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71QRLJqjZzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71QRLJqjZzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71QRLJqjZzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09MMBQVKP,B09MMBQVKP,AE2IXENFQ2XWCCIHNRJRW2VBB7EA,1683091400225,1,True,Broken/Defective
